Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
SAL-Ei-LM,50_2_2_1,151,1,SATISFIED,1.6072,5670.0,4082.75
SAL-Ei-LM,50_2_2_1,151,2,SATISFIED,1.6307,5678.0,4071.84
SAL-Ei-LM,50_2_2_1,151,3,SATISFIED,1.6333,5670.0,4039.56
SAL-Ei-LM,50_2_2_1,151,4,SATISFIED,1.7147,5666.0,4068.84
SAL-Ei-LM,50_2_2_1,151,5,SATISFIED,1.6389,5670.0,4150.34
SAL-Ei-LM,50_2_2_1,151,6,SATISFIED,1.6299,5667.0,4049.5
SAL-Ei-LM,50_2_2_1,151,7,SATISFIED,1.656,5675.0,4038.53
SAL-Ei-LM,50_2_2_1,151,8,SATISFIED,1.7461,5674.0,4066.0
SAL-Ei-LM,50_2_2_1,151,9,SATISFIED,1.5981,5675.0,4065.97
SAL-Ei-LM,50_2_2_1,151,10,SATISFIED,1.6109,5665.0,4075.09
SAL-Ei-LM,50_2_2_2,151,1,SATISFIED,1.636,6057.0,4059.62
SAL-Ei-LM,50_2_2_2,151,2,SATISFIED,1.7365,6076.0,4070.56
SAL-Ei-LM,50_2_2_2,151,3,SATISFIED,1.6435,6059.0,4131.91
SAL-Ei-LM,50_2_2_2,151,4,SATISFIED,1.5978,6078.0,4032.69
SAL-Ei-LM,50_2_2_2,151,5,SATISFIED,1.6276,6068.0,4086.09
SAL-Ei-LM,50_2_2_2,151,6,SATISFIED,1.6946,6077.0,4087.53
SAL-Ei-LM,50_2_2_2,151,7,SATISFIED,1.6255,6075.0,4058.22
SAL-Ei-LM,50_2_2_2,151,8,SATISFIED,1.6373,6055.0,4051.47
SAL-Ei-LM,50_2_2_2,151,9,SATISFIED,1.6171,6046.0,4056.44
SAL-Ei-LM,50_2_2_2,151,10,SATISFIED,1.7341,6051.0,4046.53
SAL-Ei-LM,50_2_4_11,151,1,SATISFIED,1.6106,5709.0,4059.81
SAL-Ei-LM,50_2_4_11,151,2,SATISFIED,1.6157,5747.0,3900.78
SAL-Ei-LM,50_2_4_11,151,3,SATISFIED,1.6225,5709.0,3920.41
SAL-Ei-LM,50_2_4_11,151,4,SATISFIED,1.6893,5763.0,3924.06
SAL-Ei-LM,50_2_4_11,151,5,SATISFIED,1.617,5723.0,3938.81
SAL-Ei-LM,50_2_4_11,151,6,SATISFIED,1.6212,5736.0,3921.53
SAL-Ei-LM,50_2_4_11,151,7,SATISFIED,1.6249,5741.0,3871.81
SAL-Ei-LM,50_2_4_11,151,8,SATISFIED,1.7166,5742.0,3914.22
SAL-Ei-LM,50_2_4_11,151,9,SATISFIED,1.6185,5743.0,3886.31
SAL-Ei-LM,50_2_4_11,151,10,SATISFIED,1.6164,5724.0,3930.53
SAL-Ei-LM,50_2_4_12,151,1,SATISFIED,1.6108,6146.0,3944.41
SAL-Ei-LM,50_2_4_12,151,2,SATISFIED,1.6828,6108.0,3894.5
SAL-Ei-LM,50_2_4_12,151,3,SATISFIED,1.6104,6072.0,3904.22
SAL-Ei-LM,50_2_4_12,151,4,SATISFIED,1.6195,6126.0,3881.22
SAL-Ei-LM,50_2_4_12,151,5,SATISFIED,1.6055,6143.0,3913.62
SAL-Ei-LM,50_2_4_12,151,6,SATISFIED,1.6608,6154.0,3922.72
SAL-Ei-LM,50_2_4_12,151,7,SATISFIED,1.6072,6132.0,3900.88
SAL-Ei-LM,50_2_4_12,151,8,SATISFIED,1.6184,6139.0,3939.06
SAL-Ei-LM,50_2_4_12,151,9,SATISFIED,1.6444,6108.0,3944.84
SAL-Ei-LM,50_2_4_12,151,10,SATISFIED,1.7115,6148.0,3911.16
SAL-Ei-LM,50_2_6_21,151,1,SATISFIED,1.6438,5841.0,3701.34
SAL-Ei-LM,50_2_6_21,151,2,SATISFIED,1.6363,5847.0,3676.72
SAL-Ei-LM,50_2_6_21,151,3,SATISFIED,1.779,5815.0,3692.56
SAL-Ei-LM,50_2_6_21,151,4,SATISFIED,1.6176,5811.0,3683.94
SAL-Ei-LM,50_2_6_21,151,5,SATISFIED,1.6196,5762.0,3688.09
SAL-Ei-LM,50_2_6_21,151,6,SATISFIED,1.6233,5785.0,3709.97
SAL-Ei-LM,50_2_6_21,151,7,SATISFIED,1.7222,5857.0,3717.66
SAL-Ei-LM,50_2_6_21,151,8,SATISFIED,1.6213,5806.0,3697.78
SAL-Ei-LM,50_2_6_21,151,9,SATISFIED,1.6243,5880.0,3737.97
SAL-Ei-LM,50_2_6_21,151,10,SATISFIED,1.6254,5871.0,3729.91
SAL-Ei-LM,50_2_6_22,151,1,SATISFIED,1.7143,6229.0,3702.06
SAL-Ei-LM,50_2_6_22,151,2,SATISFIED,1.6186,6255.0,3738.84
SAL-Ei-LM,50_2_6_22,151,3,SATISFIED,1.6304,6231.0,3716.12
SAL-Ei-LM,50_2_6_22,151,4,SATISFIED,1.6286,6269.0,3700.38
SAL-Ei-LM,50_2_6_22,151,5,SATISFIED,1.7351,6235.0,3678.88
SAL-Ei-LM,50_2_6_22,151,6,SATISFIED,1.6391,6234.0,3689.84
SAL-Ei-LM,50_2_6_22,151,7,SATISFIED,1.6375,6245.0,3700.47
SAL-Ei-LM,50_2_6_22,151,8,SATISFIED,1.6313,6220.0,3708.34
SAL-Ei-LM,50_2_6_22,151,9,SATISFIED,1.7427,6205.0,3689.78
SAL-Ei-LM,50_2_6_22,151,10,SATISFIED,1.6303,6291.0,3717.5
SAL-Ei-LM,50_2_8_31,151,1,SATISFIED,1.6481,5884.0,3530.47
SAL-Ei-LM,50_2_8_31,151,2,SATISFIED,1.651,5960.0,3527.12
SAL-Ei-LM,50_2_8_31,151,3,SATISFIED,1.7443,5966.0,3503.19
SAL-Ei-LM,50_2_8_31,151,4,SATISFIED,1.6399,5949.0,3547.34
SAL-Ei-LM,50_2_8_31,151,5,SATISFIED,1.6351,5949.0,3536.34
SAL-Ei-LM,50_2_8_31,151,6,SATISFIED,1.6349,5878.0,3623.88
SAL-Ei-LM,50_2_8_31,151,7,SATISFIED,1.6946,5915.0,3530.69
SAL-Ei-LM,50_2_8_31,151,8,SATISFIED,1.396,5928.0,3578.97
SAL-Ei-LM,50_2_8_31,151,9,SATISFIED,1.6122,5984.0,3529.75
SAL-Ei-LM,50_2_8_31,151,10,SATISFIED,1.6163,5993.0,3530.03
SAL-Ei-LM,50_2_8_32,151,1,SATISFIED,1.6876,6398.0,3520.06
SAL-Ei-LM,50_2_8_32,151,2,SATISFIED,1.6142,6404.0,3499.5
SAL-Ei-LM,50_2_8_32,151,3,SATISFIED,1.6294,6377.0,3509.19
SAL-Ei-LM,50_2_8_32,151,4,SATISFIED,1.6258,6358.0,3530.06
SAL-Ei-LM,50_2_8_32,151,5,SATISFIED,1.6995,6337.0,3524.56
SAL-Ei-LM,50_2_8_32,151,6,SATISFIED,1.6196,6342.0,3478.41
SAL-Ei-LM,50_2_8_32,151,7,SATISFIED,1.6192,6379.0,3491.25
SAL-Ei-LM,50_2_8_32,151,8,SATISFIED,1.6292,6377.0,3489.53
SAL-Ei-LM,50_2_8_32,151,9,SATISFIED,1.7271,6343.0,3501.34
SAL-Ei-LM,50_2_8_32,151,10,SATISFIED,1.6183,6399.0,3498.53
SAL-Ei-LM,50_4_2_41,251,1,SATISFIED,2.1899,6287.0,3038.22
SAL-Ei-LM,50_4_2_41,251,2,SATISFIED,2.2863,6278.0,3037.22
SAL-Ei-LM,50_4_2_41,251,3,SATISFIED,2.1888,6316.0,3029.66
SAL-Ei-LM,50_4_2_41,251,4,SATISFIED,2.3032,6338.0,3033.66
SAL-Ei-LM,50_4_2_41,251,5,SATISFIED,2.196,6241.0,3051.94
SAL-Ei-LM,50_4_2_41,251,6,SATISFIED,2.1974,6291.0,3014.81
SAL-Ei-LM,50_4_2_41,251,7,SATISFIED,2.3261,6264.0,3033.19
SAL-Ei-LM,50_4_2_41,251,8,SATISFIED,2.2092,6356.0,3055.25
SAL-Ei-LM,50_4_2_41,251,9,SATISFIED,2.3751,6341.0,3019.56
SAL-Ei-LM,50_4_2_41,251,10,SATISFIED,2.0278,6296.0,3034.88
SAL-Ei-LM,50_4_2_42,251,1,SATISFIED,2.2283,6092.0,3015.19
SAL-Ei-LM,50_4_2_42,251,2,SATISFIED,2.3028,6006.0,3028.31
SAL-Ei-LM,50_4_2_42,251,3,SATISFIED,2.1847,6048.0,3017.97
SAL-Ei-LM,50_4_2_42,251,4,SATISFIED,2.3134,6035.0,2994.06
SAL-Ei-LM,50_4_2_42,251,5,SATISFIED,2.0127,6048.0,3033.72
SAL-Ei-LM,50_4_2_42,251,6,SATISFIED,2.212,6099.0,3033.44
SAL-Ei-LM,50_4_2_42,251,7,SATISFIED,2.3158,6087.0,3031.56
SAL-Ei-LM,50_4_2_42,251,8,SATISFIED,2.2037,6033.0,2999.06
SAL-Ei-LM,50_4_2_42,251,9,SATISFIED,2.2844,6022.0,3020.38
SAL-Ei-LM,50_4_2_42,251,10,SATISFIED,2.1862,6024.0,3031.66
SAL-Ei-LM,50_4_4_51,251,1,SATISFIED,2.3476,6675.0,2945.19
SAL-Ei-LM,50_4_4_51,251,2,SATISFIED,2.1803,6633.0,2960.28
SAL-Ei-LM,50_4_4_51,251,3,SATISFIED,2.1995,6448.0,3034.41
SAL-Ei-LM,50_4_4_51,251,4,SATISFIED,2.2696,6481.0,2946.25
SAL-Ei-LM,50_4_4_51,251,5,SATISFIED,1.7033,6580.0,2961.94
SAL-Ei-LM,50_4_4_51,251,6,SATISFIED,2.3354,6615.0,2954.72
SAL-Ei-LM,50_4_4_51,251,7,SATISFIED,2.1916,6513.0,2944.5
SAL-Ei-LM,50_4_4_51,251,8,SATISFIED,2.2099,6614.0,2985.59
SAL-Ei-LM,50_4_4_51,251,9,SATISFIED,2.3265,6611.0,2941.03
SAL-Ei-LM,50_4_4_51,251,10,SATISFIED,2.202,6629.0,2948.5
SAL-Ei-LM,50_4_4_52,251,1,SATISFIED,2.3331,6259.0,2962.84
SAL-Ei-LM,50_4_4_52,251,2,SATISFIED,2.1869,6415.0,2953.97
SAL-Ei-LM,50_4_4_52,251,3,SATISFIED,2.1667,6270.0,2965.5
SAL-Ei-LM,50_4_4_52,251,4,SATISFIED,2.3295,6329.0,2943.41
SAL-Ei-LM,50_4_4_52,251,5,SATISFIED,2.1896,6464.0,2943.28
SAL-Ei-LM,50_4_4_52,251,6,SATISFIED,2.3418,6396.0,2952.84
SAL-Ei-LM,50_4_4_52,251,7,SATISFIED,2.2115,6282.0,2962.41
SAL-Ei-LM,50_4_4_52,251,8,SATISFIED,2.1904,6297.0,2969.59
SAL-Ei-LM,50_4_4_52,251,9,SATISFIED,2.3215,6340.0,2960.12
SAL-Ei-LM,50_4_4_52,251,10,SATISFIED,2.1915,6341.0,2962.41
SAL-Ei-LM,50_4_6_61,251,1,SATISFIED,2.3373,6859.0,2862.59
SAL-Ei-LM,50_4_6_61,251,2,SATISFIED,2.1855,6897.0,2877.28
SAL-Ei-LM,50_4_6_61,251,3,SATISFIED,2.1795,6847.0,2866.44
