Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,1,SATISFIED,5.1782,40334.0,56379.12
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,2,SATISFIED,5.1798,40666.0,57502.94
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,3,SATISFIED,5.1823,40890.0,56198.59
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,4,SATISFIED,5.1931,38333.0,56235.25
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,5,SATISFIED,5.2099,37321.0,57800.19
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,6,SATISFIED,5.1258,36821.0,56799.62
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,7,SATISFIED,5.1688,38407.0,57735.97
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,8,SATISFIED,5.1788,38349.0,57389.31
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,9,SATISFIED,5.1686,40171.0,57893.16
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1,11,10,SATISFIED,5.162,40842.0,58796.0
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,1,SATISFIED,5.1866,115072.0,49038.25
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,2,SATISFIED,5.1589,115054.0,49184.06
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,3,SATISFIED,5.1587,115083.0,47819.69
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,4,SATISFIED,5.1677,115164.0,48487.56
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,5,SATISFIED,5.1594,115080.0,48282.47
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,6,SATISFIED,5.1625,115226.0,49705.56
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,7,SATISFIED,5.1639,115049.0,48949.53
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,8,SATISFIED,5.1665,115077.0,49549.91
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,9,SATISFIED,5.1565,115100.0,49269.28
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_1,11,10,SATISFIED,5.1576,115174.0,49900.84
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,1,SATISFIED,5.1612,34933.0,55124.09
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,2,SATISFIED,5.1683,34946.0,56729.41
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,3,SATISFIED,5.162,34946.0,56722.5
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,4,SATISFIED,5.1681,34933.0,57295.91
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,5,SATISFIED,5.0969,34959.0,56321.66
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,6,SATISFIED,5.1713,34933.0,55297.69
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,7,SATISFIED,5.1605,34933.0,54839.97
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,8,SATISFIED,5.1614,34933.0,56612.16
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,9,SATISFIED,5.1605,34933.0,56326.38
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am8_3,11,10,SATISFIED,5.1635,34933.0,56127.69
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,1,SATISFIED,5.1579,22366.0,46900.31
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,2,SATISFIED,5.1629,22366.0,45560.06
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,3,SATISFIED,5.163,22366.0,45485.06
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,4,SATISFIED,5.1643,22366.0,46184.28
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,5,SATISFIED,5.1607,22366.0,45928.78
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,6,SATISFIED,5.1668,22366.0,45256.06
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,7,SATISFIED,5.1609,22368.0,46465.62
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,8,SATISFIED,5.1653,22368.0,45966.88
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,9,SATISFIED,5.1629,22366.0,45776.81
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am9_4,11,10,SATISFIED,5.1654,22366.0,44907.78
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am10_2,11,1,SATISFIED,5.1598,122731.0,56356.09
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am10_2,11,2,SATISFIED,5.1646,122731.0,57122.75
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am10_2,11,3,SATISFIED,5.1656,122731.0,56492.81
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am10_2,11,4,SATISFIED,5.1613,122731.0,55064.44
SAL-Ei-LM,bom_tubes_p10_ao11_am18_1_m10_ao11_am10_2,11,5,SATISFIED,5.1615,122731.0,56069.56
