Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
SAL-Ei-LM,la01.fjs,51,1,SATISFIED,1.0185,592.0,8292.0
SAL-Ei-LM,la01.fjs,51,2,SATISFIED,1.0169,588.0,8276.0
SAL-Ei-LM,la01.fjs,51,3,SATISFIED,1.0171,591.0,8372.0
SAL-Ei-LM,la01.fjs,51,4,SATISFIED,1.0168,616.0,8185.0
SAL-Ei-LM,la01.fjs,51,5,SATISFIED,1.016,583.0,8337.0
SAL-Ei-LM,la01.fjs,51,6,SATISFIED,1.0168,581.0,8256.0
SAL-Ei-LM,la01.fjs,51,7,SATISFIED,1.0167,580.0,7998.0
SAL-Ei-LM,la01.fjs,51,8,SATISFIED,1.0172,580.0,8243.0
SAL-Ei-LM,la01.fjs,51,9,SATISFIED,1.0175,591.0,7760.0
SAL-Ei-LM,la01.fjs,51,10,SATISFIED,1.017,584.0,8045.0
SAL-Ei-LM,la02.fjs,51,1,SATISFIED,1.0177,535.0,7931.0
SAL-Ei-LM,la02.fjs,51,2,SATISFIED,1.0191,551.0,4141.0
SAL-Ei-LM,la02.fjs,51,3,SATISFIED,1.0173,556.0,4275.0
SAL-Ei-LM,la02.fjs,51,4,SATISFIED,1.0173,539.0,5484.0
SAL-Ei-LM,la02.fjs,51,5,SATISFIED,1.0176,550.0,8063.0
SAL-Ei-LM,la02.fjs,51,6,SATISFIED,1.0171,541.0,7878.0
SAL-Ei-LM,la02.fjs,51,7,SATISFIED,1.0172,538.0,8079.0
SAL-Ei-LM,la02.fjs,51,8,SATISFIED,1.0155,538.0,8112.0
SAL-Ei-LM,la02.fjs,51,9,SATISFIED,1.0151,538.0,8082.0
SAL-Ei-LM,la02.fjs,51,10,SATISFIED,1.0162,536.0,8152.0
SAL-Ei-LM,la03.fjs,51,1,SATISFIED,1.0155,488.0,8195.0
SAL-Ei-LM,la03.fjs,51,2,SATISFIED,1.0155,487.0,8216.0
SAL-Ei-LM,la03.fjs,51,3,SATISFIED,1.0167,514.0,8088.0
SAL-Ei-LM,la03.fjs,51,4,SATISFIED,1.0179,495.0,7925.0
SAL-Ei-LM,la03.fjs,51,5,SATISFIED,1.0164,486.0,8333.0
SAL-Ei-LM,la03.fjs,51,6,SATISFIED,1.0166,493.0,8285.0
SAL-Ei-LM,la03.fjs,51,7,SATISFIED,1.0169,494.0,8324.0
SAL-Ei-LM,la03.fjs,51,8,SATISFIED,1.0161,493.0,8158.0
SAL-Ei-LM,la03.fjs,51,9,SATISFIED,1.0214,516.0,4310.0
SAL-Ei-LM,la03.fjs,51,10,SATISFIED,1.02,497.0,4420.0
SAL-Ei-LM,la04.fjs,51,1,SATISFIED,1.0184,513.0,5578.0
SAL-Ei-LM,la04.fjs,51,2,SATISFIED,1.0176,508.0,8263.0
SAL-Ei-LM,la04.fjs,51,3,SATISFIED,1.0176,509.0,8367.0
SAL-Ei-LM,la04.fjs,51,4,SATISFIED,1.0213,514.0,4330.0
SAL-Ei-LM,la04.fjs,51,5,SATISFIED,1.0197,512.0,4218.0
SAL-Ei-LM,la04.fjs,51,6,SATISFIED,1.0169,513.0,5999.0
SAL-Ei-LM,la04.fjs,51,7,SATISFIED,1.0165,518.0,8651.0
SAL-Ei-LM,la04.fjs,51,8,SATISFIED,1.0159,517.0,8673.0
SAL-Ei-LM,la04.fjs,51,9,SATISFIED,1.0184,537.0,8651.0
SAL-Ei-LM,la04.fjs,51,10,SATISFIED,1.0163,512.0,8387.0
SAL-Ei-LM,la05.fjs,51,1,SATISFIED,1.0153,472.0,8925.0
SAL-Ei-LM,la05.fjs,51,2,SATISFIED,1.019,475.0,4648.0
SAL-Ei-LM,la05.fjs,51,3,SATISFIED,1.0158,475.0,4591.0
SAL-Ei-LM,la05.fjs,51,4,SATISFIED,1.0179,472.0,6208.0
SAL-Ei-LM,la05.fjs,51,5,SATISFIED,1.0153,471.0,8758.0
SAL-Ei-LM,la05.fjs,51,6,SATISFIED,1.0155,468.0,8930.0
SAL-Ei-LM,la05.fjs,51,7,SATISFIED,1.017,480.0,8884.0
SAL-Ei-LM,la05.fjs,51,8,SATISFIED,1.0164,475.0,8876.0
SAL-Ei-LM,la05.fjs,51,9,SATISFIED,1.0156,478.0,8911.0
SAL-Ei-LM,la05.fjs,51,10,SATISFIED,1.0181,476.0,8927.0
SAL-Ei-LM,la06.fjs,76,1,SATISFIED,1.0198,809.0,7891.0
SAL-Ei-LM,la06.fjs,76,2,SATISFIED,1.0192,804.0,7980.0
SAL-Ei-LM,la06.fjs,76,3,SATISFIED,1.0202,806.0,7888.0
SAL-Ei-LM,la06.fjs,76,4,SATISFIED,1.0193,807.0,7934.0
SAL-Ei-LM,la06.fjs,76,5,SATISFIED,1.0197,805.0,7906.0
SAL-Ei-LM,la06.fjs,76,6,SATISFIED,1.0192,802.0,7568.0
SAL-Ei-LM,la06.fjs,76,7,SATISFIED,1.0182,808.0,7685.0
SAL-Ei-LM,la06.fjs,76,8,SATISFIED,1.0214,804.0,7669.0
SAL-Ei-LM,la06.fjs,76,9,SATISFIED,1.0206,808.0,4131.0
SAL-Ei-LM,la06.fjs,76,10,SATISFIED,1.0212,808.0,4417.0
SAL-Ei-LM,la07.fjs,76,1,SATISFIED,1.0197,754.0,6982.0
SAL-Ei-LM,la07.fjs,76,2,SATISFIED,1.0185,762.0,7698.0
SAL-Ei-LM,la07.fjs,76,3,SATISFIED,1.02,759.0,7754.0
SAL-Ei-LM,la07.fjs,76,4,SATISFIED,1.0212,760.0,7768.0
SAL-Ei-LM,la07.fjs,76,5,SATISFIED,1.0206,762.0,7826.0
SAL-Ei-LM,la07.fjs,76,6,SATISFIED,1.0196,759.0,7796.0
SAL-Ei-LM,la07.fjs,76,7,SATISFIED,1.0182,758.0,7722.0
SAL-Ei-LM,la07.fjs,76,8,SATISFIED,1.0177,759.0,7763.0
SAL-Ei-LM,la07.fjs,76,9,SATISFIED,1.0184,759.0,7728.0
SAL-Ei-LM,la07.fjs,76,10,SATISFIED,1.0202,760.0,7705.0
SAL-Ei-LM,la08.fjs,76,1,SATISFIED,1.0202,768.0,7598.0
SAL-Ei-LM,la08.fjs,76,2,SATISFIED,1.0207,769.0,7568.0
SAL-Ei-LM,la08.fjs,76,3,SATISFIED,1.0246,788.0,3937.0
SAL-Ei-LM,la08.fjs,76,4,SATISFIED,1.0237,786.0,3947.0
SAL-Ei-LM,la08.fjs,76,5,SATISFIED,1.0225,779.0,5202.0
SAL-Ei-LM,la08.fjs,76,6,SATISFIED,1.0198,767.0,7553.0
SAL-Ei-LM,la08.fjs,76,7,SATISFIED,1.0196,773.0,7451.0
SAL-Ei-LM,la08.fjs,76,8,SATISFIED,1.0196,767.0,7504.0
SAL-Ei-LM,la08.fjs,76,9,SATISFIED,1.0187,777.0,7517.0
SAL-Ei-LM,la08.fjs,76,10,SATISFIED,1.0197,769.0,7457.0
SAL-Ei-LM,la09.fjs,76,1,SATISFIED,1.0213,861.0,7574.0
SAL-Ei-LM,la09.fjs,76,2,SATISFIED,1.0201,857.0,7839.0
SAL-Ei-LM,la09.fjs,76,3,SATISFIED,1.0193,864.0,7885.0
SAL-Ei-LM,la09.fjs,76,4,SATISFIED,1.0184,856.0,7799.0
SAL-Ei-LM,la09.fjs,76,5,SATISFIED,1.0207,861.0,7809.0
SAL-Ei-LM,la09.fjs,76,6,SATISFIED,1.021,857.0,7831.0
SAL-Ei-LM,la09.fjs,76,7,SATISFIED,1.0207,861.0,7745.0
SAL-Ei-LM,la09.fjs,76,8,SATISFIED,1.0201,858.0,7603.0
SAL-Ei-LM,la09.fjs,76,9,SATISFIED,1.0199,859.0,7695.0
SAL-Ei-LM,la09.fjs,76,10,SATISFIED,1.0211,858.0,7975.0
SAL-Ei-LM,la10.fjs,76,1,SATISFIED,1.0204,808.0,7751.0
SAL-Ei-LM,la10.fjs,76,2,SATISFIED,1.0195,807.0,7774.0
SAL-Ei-LM,la10.fjs,76,3,SATISFIED,1.0212,807.0,5651.0
SAL-Ei-LM,la10.fjs,76,4,SATISFIED,1.0232,817.0,4077.0
SAL-Ei-LM,la10.fjs,76,5,SATISFIED,1.0206,816.0,4174.0
SAL-Ei-LM,la10.fjs,76,6,SATISFIED,1.0205,806.0,6778.0
SAL-Ei-LM,la10.fjs,76,7,SATISFIED,1.0169,813.0,7568.0
SAL-Ei-LM,la10.fjs,76,8,SATISFIED,1.0203,809.0,6908.0
SAL-Ei-LM,la10.fjs,76,9,SATISFIED,1.0235,811.0,3923.0
SAL-Ei-LM,la10.fjs,76,10,SATISFIED,1.0201,809.0,4894.0
SAL-Ei-LM,la11.fjs,101,1,SATISFIED,1.0276,1074.0,6883.0
SAL-Ei-LM,la11.fjs,101,2,SATISFIED,1.0255,1073.0,6991.0
SAL-Ei-LM,la11.fjs,101,3,SATISFIED,1.0252,1081.0,7000.0
SAL-Ei-LM,la11.fjs,101,4,SATISFIED,1.0236,1074.0,6782.0
SAL-Ei-LM,la11.fjs,101,5,SATISFIED,1.0253,1077.0,6929.0
SAL-Ei-LM,la11.fjs,101,6,SATISFIED,1.0262,1083.0,6915.0
SAL-Ei-LM,la11.fjs,101,7,SATISFIED,1.0256,1074.0,6951.0
SAL-Ei-LM,la11.fjs,101,8,SATISFIED,1.0259,1078.0,7224.0
SAL-Ei-LM,la11.fjs,101,9,SATISFIED,1.0263,1074.0,6863.0
SAL-Ei-LM,la11.fjs,101,10,SATISFIED,1.0279,1085.0,3585.0
SAL-Ei-LM,la12.fjs,101,1,SATISFIED,1.0286,945.0,3864.0
SAL-Ei-LM,la12.fjs,101,2,SATISFIED,1.0262,950.0,5501.0
SAL-Ei-LM,la12.fjs,101,3,SATISFIED,1.0269,940.0,7103.0
SAL-Ei-LM,la12.fjs,101,4,SATISFIED,1.0257,940.0,7090.0
SAL-Ei-LM,la12.fjs,101,5,SATISFIED,1.0277,948.0,3563.0
SAL-Ei-LM,la12.fjs,101,6,SATISFIED,1.0253,953.0,4190.0
SAL-Ei-LM,la12.fjs,101,7,SATISFIED,1.0243,945.0,6845.0
SAL-Ei-LM,la12.fjs,101,8,SATISFIED,1.0245,942.0,7331.0
SAL-Ei-LM,la12.fjs,101,9,SATISFIED,1.0226,943.0,7164.0
SAL-Ei-LM,la12.fjs,101,10,SATISFIED,1.0302,944.0,3754.0
SAL-Ei-LM,la13.fjs,101,1,SATISFIED,1.0253,1043.0,3870.0
SAL-Ei-LM,la13.fjs,101,2,SATISFIED,1.0274,1042.0,3688.0
SAL-Ei-LM,la13.fjs,101,3,SATISFIED,1.0248,1051.0,3678.0
SAL-Ei-LM,la13.fjs,101,4,SATISFIED,1.0287,1057.0,3818.0
SAL-Ei-LM,la13.fjs,101,5,SATISFIED,1.0286,1049.0,3541.0
SAL-Ei-LM,la13.fjs,101,6,SATISFIED,1.03,1049.0,3385.0
